;商品コード,商品名,システム区分,マスター区分,在庫管理,実績管理,単位,入数,規格・型番,色,ｻｲｽﾞ,商品区分１コード,商品区分２コード,商品区分３コード,商品区分４コード,商品区分５コード,税区分,税込区分,単価小数桁,数量小数桁,標準価格,原価,売価１,売価２,売価３,売価４,売価５,倉庫コード,主仕入先コード,在庫単価,仕入単価,売上計算式,仕入計算式,商品項目１,商品項目２,商品項目３,使用区分,商品ｺｰﾄﾞ2,商品ｺｰﾄﾞ3,入数小数桁,箱数小数桁,数量端数,有効期間開始日,有効期間終了日,コメント,商品名２,単位区分２入数,単位区分２単位,単位区分２単位コメント,単位区分３入数,単位区分３単位,単位区分３単位コメント,単位区分４入数,単位区分４単位,単位区分４単位コメント,単位区分５入数,単位区分５単位,単位区分５単位コメント,売上単位区分,仕入単位区分,ロット管理,仕入税込区分,売上税種別,仕入税種別,税種別切替
800042,MWS 点数一覧表 (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,100,70,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800043,MWS 薬価一覧表 (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,100,70,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800044,MWS 算定ﾙｰﾙ一覧表 (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,100,70,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800045,MWS ﾘｺｰﾙ (月額),0,0,1,0,,0,2015/05/01 旧　1000円,,,0003,0028,0201,0000,0000,2,0,0,0,800,640,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800046,MWS 患者ｶｰﾄﾞ (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,350,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800047,MWS 分析標準ｻｰﾋﾞｽ (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,350,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800048,MWS 地図分析 (月額),0,0,1,0,,0,2015/05/01 旧　200円,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800049,MWS PLM (月額),0,0,1,0,,0,2015/05/01 旧　1000円,,,0003,0028,0201,0000,0000,2,0,0,0,800,640,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800050,MWS 3DentMOVIE (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800051,MWS 患者情報出力 (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,350,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800052,MWS 訪問診療標準ｻｰﾋﾞｽ (月額),0,0,1,0,,0,2015/05/01 旧　1000円,,,0003,0028,0201,0000,0000,2,0,0,0,700,560,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800053,MWS ｼｪｰﾏ (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,200,140,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800054,MWS 保険証OCR (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,210,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800055,MWS 当月累計 (月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,210,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800056,MWS シカハコ (月額),0,0,1,0,,0,2015/05/01 旧　1000円,,,0003,0028,0201,0000,0000,2,0,0,0,700,560,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800057,MWS りすとん (月額),0,0,1,0,,0,,,,0003,0001,0214,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800058,MWS 介護連携(月額),0,0,1,0,,0,2015/05/01 3000,,,0003,0028,0201,0000,0000,2,0,0,0,500,400,400,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800059,MWS 補綴状況管理(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800060,MWS Ecoﾚｾﾌﾟﾄﾋﾞｭｰﾜ(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800061,MWS ｽﾏｰﾄ検査表(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,500,500,500,500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800062,MWS ｽﾏﾎDE診察券(月額),0,0,1,0,,0,2015/05までサービス　500円,,,0003,0028,0201,0000,0000,2,0,0,0,500,0,0,500,500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800063,MWS 電子ﾚｾﾌﾟﾄｶﾙﾃﾋﾞｭｰﾜ(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800064,MWS 問心伝 (月額),0,0,1,0,,0,2015/06利用料より800円,,,0003,0001,0214,0000,0000,2,0,0,0,800,640,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800065,MWS 自費見積書発行(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800066,MWS ﾃﾞﾝﾀﾙｶﾙﾁｬｰ(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,200,200,200,200,200,0,0,0000,,0,200,00,00,0,0,0,0,,,0,0,0,20160224,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800067,MWS ﾘﾓｰﾄｻｰﾋﾞｽ,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,200,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800068,MWS 口腔ｹｱﾉｰﾄ(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800069,MWS 治療費等請求書発行,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,300,300,300,300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800070,MWS 自動釣銭機連携,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,800,800,800,800,800,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800071,MWS 介護保険請求,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,1500,1500,1500,1500,1500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800072,MWS ｲﾝﾌﾟﾗﾝﾄ管理,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,1500,1500,1500,1500,1500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800073,MWS 電子ｶﾙﾃ標準,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,3000,3000,3000,3000,3000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800074,MWS paletteｱｶｳﾝﾄ,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800075,MWS TABLETﾋﾞｭｰﾜ,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,500,500,500,500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800076,MWS 介護伝送(かがやきぷらん2）,0,0,1,0,,0,,,,0030,0001,0215,0000,0000,2,0,0,0,1000,1000,850,1000,1000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800077,MWS 保険請求額概算集計表,0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,300,300,300,300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800078,MWS ｶｽﾀﾏｰﾃﾞｨｽﾌﾟﾚｲ(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,300,300,300,300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800079,MWS TABLET 口腔内所見(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,500,500,500,500,0,0,0000,,0,500,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800080,MWS 予約連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,100,100,100,100,100,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800081,MWS ｷｬｯｼｭﾚｽ対応帳票(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,200,200,200,200,200,0,0,0000,,0,200,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800082,MWS TABLET検査表(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,500,500,500,500,500,0,0,0000,,0,500,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800083,MWS ｸﾗｳﾄﾞﾊﾞｯｸｱｯﾌﾟ(月額),0,0,1,0,,0,,,,0003,0007,0201,0000,0000,2,0,0,0,2500,2500,2500,2500,2500,0,0,0000,,0,400,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800084,MWS ｸﾗｳﾄﾞﾊﾞｯｸｱｯﾌﾟ(PC安心ｻﾎﾟｰﾄ Plus),0,0,1,0,,0,,,,0003,0007,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,400,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800085,MWS 自動精算機連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,800,800,800,800,800,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800086,MWS ｵﾝﾗｲﾝ資格確認連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800087,MWS 資格情報一括照会(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,600,600,600,600,600,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800088,MWS 特定健診情報閲覧(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,300,300,300,300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800089,MWS 薬剤情報等閲覧(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,300,300,300,300,300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800090,MWS Web予約受付(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,1200,1200,1200,1200,1200,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800091,MWS Web問診票(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,800,800,800,800,800,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800092,MWS ｵﾝﾗｲﾝ資格確認医療扶助連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,700,700,700,700,700,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800093,MWS ｵﾝﾗｲﾝ資格確認訪問診療連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,1000,1000,1000,1000,1000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800094,post-pay (月額),0,0,1,0,件,0,,,,0003,0001,0211,0000,0000,2,0,0,0,20000,17000,20000,20000,20000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800095,MWSｵﾝﾗｲﾝ資格確認電子処方箋連携(月額),0,0,1,0,,0,,,,0003,0028,0201,0000,0000,2,0,0,0,2500,2500,2500,2500,2500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800101,MIC WEB SERVICE(ﾌﾟﾗｯﾄﾌｫｰﾑ利用72ｹ月分,0,0,1,0,,0,,,,0030,0028,0200,0000,0000,2,0,0,0,288000,288000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800102,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2012版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,1692000,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800103,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2014F版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,1692000,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800104,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2015F版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,1822000,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800105,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2016版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,1844100,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800106,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2017版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,1881900,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800107,MWS palette (72ｹ月ﾌﾙﾊﾟｯｸ) 2018版,0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,2103300,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800111,MWS palette(ﾌﾙﾊﾟｯｸ 2012)(月額),0,0,1,0,,0,,,,0003,0028,0203,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800121,MWS palette ES 2019版,0,0,1,0,,0,,,,0003,0027,0202,0000,0000,2,0,0,0,1578000,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800122,MWS palette ES (月額),0,0,1,0,,0,,,,0030,0027,0201,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800151,MIC WEB SERVICE(ﾌﾟﾗｯﾄﾌｫｰﾑ利用60ｹ月分,0,0,1,0,,0,,,,0030,0028,0200,0000,0000,2,0,0,0,240000,240000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800152,MWS palette(60ｹ月限定ﾊﾟｯｸ),0,0,1,0,,0,,,,0003,0028,0202,0000,0000,2,0,0,0,614400,200000,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800155,MWS おまとめﾌﾟﾗﾝ12ケ月,0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800156,MWS おまとめﾌﾟﾗﾝ24ケ月,0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800157,MWS おまとめﾌﾟﾗﾝ36ケ月,0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800158,MWS おまとめﾌﾟﾗﾝ48ケ月,0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800159,MWS おまとめﾌﾟﾗﾝ60ケ月,0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800160,MWSおまとめﾌﾟﾗﾝ(ﾘｰｽ･立替契約),0,0,1,0,,0,,,,0003,0030,0204,0000,0000,2,0,0,0,0,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800161,MWS palette ES ｿﾌﾄｳｪｱ保守料72ヶ月,0,0,1,0,,0,,,,0030,0003,0200,0000,0000,2,0,0,0,360000,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800162,MWS palette ES ｿﾌﾄｳｪｱ保守料12ヶ月,0,0,1,0,,0,,,,0030,0003,0200,0000,0000,2,0,0,0,60000,0,0,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800171,MWS palette電子ｶﾙﾃｾｯﾄ,0,0,1,0,,0,,,,0001,0028,0206,0000,0000,2,0,0,0,10000,70000,10000,10000,10000,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800172,MWS palette帳票ｾｯﾄ,0,0,1,0,,0,,,,0001,0028,0206,0000,0000,2,0,0,0,2500,2000,2500,2500,2500,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800173,MWS palette文書ｾｯﾄ,0,0,1,0,,0,,,,0001,0028,0206,0000,0000,2,0,0,0,1400,1120,1400,1400,1400,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800174,MWS palette会計標準ｾｯﾄ,0,0,1,0,,0,,,,0001,0028,0206,0000,0000,2,0,0,0,2300,1610,2300,2300,2300,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800200,SmaBiz!Office365 Biz Premium,0,0,1,0,,0,,,,0030,0101,0097,0000,0000,2,0,0,0,1360,1360,1360,0,0,0,0,0000,,0,0,00,00,0,0,0,1,,,0,0,0,0,0,,,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800201,Microsoft 365 Business Standard,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,2500,2500,2500,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：1632）　2022/5/31　新価格へ売価変更　旧価格：1360　2024/6月利用分ﾖﾘ価格改定,旧Office365 Biz Premium,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800202,Microsoft 365 Business Standard 2L,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,5000,5000,5000,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：3264）　2022/5/31　新価格へ売価変更　旧価格：2720　2024/6月利用分ﾖﾘ価格改定,旧Office365 BizPremium 2,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800203,Microsoft 365 Apps for enterprise,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,2400,2400,2400,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：1560）　2022/5/31　新価格へ売価変更　旧価格：1310　2024/6月利用分ﾖﾘ価格改定,旧Office365 ProPlus,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800204,Microsoft 365 Apps for business,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,1700,1700,1700,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：1080）　2022/5/31　新価格へ売価変更　旧価格：900　2024/6月利用分ﾖﾘ価格改定,旧Office365 Business,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800205,Microsoft 365 Business Standard 3L,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,7500,7500,7500,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：4896）　2022/5/31　新価格へ売価変更　旧価格：4080　2024/6月利用分ﾖﾘ価格改定,旧Office365 BizPremium 3,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800211,Microsoft 365 Business Standard,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,2500,2500,2500,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：1632）　2022/5/31　新価格へ売価変更　旧価格：1360　2024/6月利用分ﾖﾘ価格改定,旧)Office365 BizPremium,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800212,Microsoft 365 Apps for business,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,1700,1700,1700,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：1080）　2022/5/31　新価格へ売価変更　旧価格：900　2024/6月利用分ﾖﾘ価格改定,旧)Office365 Business,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800213,Microsoft 365 Apps for business 2L,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,3400,3400,3400,0,0,0,0,0000,,0,3400,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：2160）　2022/5/31　新価格へ売価変更　旧価格：1800　2024/6月利用分ﾖﾘ価格改定,旧)Office365 Business 2L,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800214,Microsoft 365 Business Standard 2L,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,5000,5000,5000,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：3264）　2022/5/31　新価格へ売価変更　旧価格：2720　2024/6月利用分ﾖﾘ価格改定,旧)Office365 BizPremium 2L,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
800215,Microsoft 365 Business Standard 3L,0,0,1,0,,0,,,,0030,0099,0212,0000,0000,2,0,0,0,7500,7500,7500,0,0,0,0,0000,,0,0,00,00,0,0,0,0,,,0,0,0,0,0,2023/5/31売価変更（旧価格：4896）　2022/5/31　新価格へ売価変更　旧価格：4080　2024/6月利用分ﾖﾘ価格改定,旧)Office365 BizPremium 3L,0,,,0,,,0,,,0,,,0,0,1,0,0,0,1
